CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
13035,74,27,921.88,4,2,3,423,Inactive
13037,138,48,881.07,4,3,3,433,Potential Loyalists
13038,80,28,908.46,4,2,3,423,Inactive
13040,9,43,676.99,1,3,3,133,Inactive
13043,273,13,516.42,5,1,3,513,Inactive
13044,291,33,560.47,5,3,3,533,Potential Loyalists
13045,99,18,305.28000000000003,4,2,2,422,Inactive
13046,31,35,629.31,2,3,3,233,Potential Loyalists
13047,32,172,3237.54,2,5,5,255,Potential Loyalists
13048,14,135,1819.41,2,5,4,254,Potential Loyalists
13049,64,14,656.6800000000001,3,2,3,323,Inactive
13050,15,403,5836.86,2,5,5,255,Potential Loyalists
13052,212,18,348.15000000000003,5,2,2,522,Inactive
13055,78,76,1214.41,4,4,4,444,VIP
13058,25,8,271.40000000000003,2,1,2,212,Inactive
13059,250,8,183.4,5,1,1,511,Inactive
13060,254,15,307.53,5,2,2,522,Inactive
13061,72,10,248.61,3,1,1,311,Inactive
13062,191,11,346.98,5,1,2,512,Inactive
13064,13,68,1105.59,1,4,4,144,Inactive
13065,373,14,205.86,5,2,1,521,Inactive
13066,24,48,470.8,2,3,2,232,Potential Loyalists
13067,82,15,115.46000000000001,4,2,1,421,Inactive
13068,10,2,344.0,1,1,2,112,Inactive
13069,1,424,4431.44,1,5,5,155,Inactive
13070,192,9,228.8,5,1,1,511,Inactive
13072,267,7,177.15,5,1,1,511,Inactive
13075,130,22,919.61,4,2,3,423,Inactive
13077,1,111,728.02,1,4,3,143,Inactive
13078,3,358,12627.94,1,5,5,155,Inactive
13079,4,6,220.10000000000002,1,1,1,111,Inactive
13080,179,6,58.08,4,1,1,411,Inactive
13081,12,1028,28337.38,1,5,5,155,Inactive
13082,126,73,3613.63,4,4,5,445,VIP
13083,4,18,303.75,1,2,2,122,Inactive
13085,158,22,416.08000000000004,4,2,2,422,Inactive
13089,3,1814,58762.08,1,5,5,155,Inactive
13090,9,155,8910.82,1,5,5,155,Inactive
13091,28,21,345.82,2,2,2,222,Inactive
13092,71,25,477.83,3,2,2,322,Inactive
13093,276,159,7832.47,5,5,5,555,VIP
13094,21,24,1927.3200000000002,2,2,4,224,Inactive
13095,71,6,74.39999999999999,3,1,1,311,Inactive
13097,33,421,6003.22,2,5,5,255,Potential Loyalists
13098,1,572,28882.44,1,5,5,155,Inactive
13099,99,1,207.35999999999999,4,1,1,411,Inactive
13101,234,8,101.19,5,1,1,511,Inactive
13102,1,304,6424.09,1,5,5,155,Inactive
13103,40,8,243.94,3,1,1,311,Inactive
13104,3,20,1098.48,1,2,4,124,Inactive
13106,133,1,76.5,4,1,1,411,Inactive
13107,44,58,1531.6200000000001,3,4,4,344,Consistent Buyers
13108,373,10,350.06,5,1,2,512,Inactive
13109,60,47,786.54,3,3,3,333,Potential Loyalists
13110,31,145,1488.67,2,5,4,254,Potential Loyalists
13113,1,201,12245.960000000001,1,5,5,155,Inactive
13115,12,120,2294.78,1,5,5,155,Inactive
13116,138,30,501.14,4,3,3,433,Potential Loyalists
13117,22,76,984.91,2,4,4,244,Potential Loyalists
13118,20,79,1197.81,2,4,4,244,Potential Loyalists
13120,239,1,30.599999999999998,5,1,1,511,Inactive
13121,269,50,283.73,5,3,2,532,Potential Loyalists
13122,94,55,922.39,4,3,3,433,Potential Loyalists
13124,90,222,3756.33,4,5,5,455,VIP
13126,5,140,2099.64,1,5,5,155,Inactive
13127,78,15,259.17,4,2,2,422,Inactive
13130,94,2,64.0,4,1,1,411,Inactive
13131,23,44,1073.3,2,3,4,234,Potential Loyalists
13132,262,3,77.3,5,1,1,511,Inactive
13133,274,7,109.8,5,1,1,511,Inactive
13134,86,98,1793.58,4,4,4,444,VIP
13135,197,1,3096.0,5,1,5,515,Inactive
13136,56,127,2607.61,3,5,5,355,Consistent Buyers
13137,11,687,3603.29,1,5,5,155,Inactive
13138,22,63,962.39,2,4,4,244,Potential Loyalists
13139,16,170,5064.94,2,5,5,255,Potential Loyalists
13140,108,45,422.47,4,3,2,432,Potential Loyalists
13141,85,135,2388.75,4,5,5,455,VIP
13142,19,23,307.09,2,2,2,222,Inactive
13144,333,3,110.95,5,1,1,511,Inactive
13145,40,6,618.52,3,1,3,313,Inactive
13146,26,17,228.91,2,2,1,221,Inactive
13147,10,4,712.8000000000001,1,1,3,113,Inactive
13148,29,312,3683.26,2,5,5,255,Potential Loyalists
13149,14,86,1676.06,2,4,4,244,Potential Loyalists
13151,296,74,1257.8700000000001,5,4,4,544,VIP
13153,6,15,486.22,1,2,2,122,Inactive
13155,33,85,971.76,2,4,4,244,Potential Loyalists
13157,49,87,1741.22,3,4,4,344,Consistent Buyers
13158,95,79,1201.06,4,4,4,444,VIP
13159,9,120,1429.35,1,5,4,154,Inactive
13160,22,4,91.8,2,1,1,211,Inactive
13161,313,8,112.75,5,1,1,511,Inactive
13162,122,79,1688.29,4,4,4,444,VIP
13165,46,42,1021.48,3,3,4,334,Potential Loyalists
13166,283,41,417.2,5,3,2,532,Potential Loyalists
13167,19,65,791.33,2,4,3,243,Potential Loyalists
13168,36,126,1299.59,3,5,4,354,Consistent Buyers
13169,64,13,712.88,3,1,3,313,Inactive
13170,27,30,108.81,2,3,1,231,Inactive
13171,22,46,468.41,2,3,2,232,Potential Loyalists
13173,4,43,353.65,1,3,2,132,Inactive
13174,16,293,2742.82,2,5,5,255,Potential Loyalists
13176,46,67,481.49,3,4,2,342,Potential Loyalists
13177,65,17,282.45,3,2,2,322,Inactive
13178,26,265,5725.47,2,5,5,255,Potential Loyalists
13182,45,11,121.18,3,1,1,311,Inactive
13183,8,94,3957.78,1,4,5,145,Inactive
13184,15,179,1668.95,2,5,4,254,Potential Loyalists
13185,268,1,71.4,5,1,1,511,Inactive
13186,40,79,1575.89,3,4,4,344,Consistent Buyers
13187,337,37,236.02,5,3,1,531,Inactive
13188,11,2,114.60000000000001,1,1,1,111,Inactive
13189,19,29,260.68,2,2,2,222,Inactive
13192,95,63,911.94,4,4,3,443,Consistent Buyers
13193,61,25,112.08,3,2,1,321,Inactive
13194,136,3,60.7,4,1,1,411,Inactive
13196,11,110,1797.78,1,4,4,144,Inactive
13198,10,226,3401.2400000000002,1,5,5,155,Inactive
13199,4,119,9817.12,1,4,5,145,Inactive
13200,19,46,870.09,2,3,3,233,Potential Loyalists
13203,10,57,869.46,1,3,3,133,Inactive
13207,15,8,250.26000000000002,2,1,2,212,Inactive
13208,59,148,1217.65,3,5,4,354,Consistent Buyers
13209,30,321,5891.61,2,5,5,255,Potential Loyalists
13210,94,22,353.48,4,2,2,422,Inactive
13211,10,55,1095.42,1,3,4,134,Inactive
13212,20,141,786.83,2,5,3,253,Potential Loyalists
13213,57,90,1520.58,3,4,4,344,Consistent Buyers
13216,268,5,333.74,5,1,2,512,Inactive
13217,122,4,533.98,4,1,3,413,Inactive
13218,127,5,62.63999999999999,4,1,1,411,Inactive
13220,78,21,819.2900000000001,4,2,3,423,Inactive
13221,240,66,847.41,5,4,3,543,Consistent Buyers
13223,200,5,163.20000000000002,5,1,1,511,Inactive
13224,60,108,2155.95,3,4,5,345,Consistent Buyers
13225,3,32,6463.84,1,3,5,135,Inactive
13226,273,16,108.21000000000001,5,2,1,521,Inactive
13227,202,9,257.7,5,1,2,512,Inactive
13228,81,2,358.0,4,1,2,412,Inactive
13229,226,10,160.95,5,1,1,511,Inactive
13230,4,587,2755.63,1,5,5,155,Inactive
13232,13,202,1328.35,1,5,4,154,Inactive
13233,74,43,605.12,4,3,3,433,Potential Loyalists
13235,212,58,1031.07,5,4,4,544,VIP
13236,25,36,744.85,2,3,3,233,Potential Loyalists
13238,17,31,700.73,2,3,3,233,Potential Loyalists
13239,262,22,329.56,5,2,2,522,Inactive
13240,96,67,663.65,4,4,3,443,Consistent Buyers
13242,112,13,270.40000000000003,4,1,2,412,Inactive
13243,203,57,585.12,5,3,3,533,Potential Loyalists
13244,93,27,121.74000000000001,4,2,1,421,Inactive
13245,51,16,430.5,3,2,2,322,Inactive
13246,18,136,1961.52,2,5,4,254,Potential Loyalists
13247,18,25,501.12,2,2,3,223,Inactive
13248,125,26,465.68,4,2,2,422,Inactive
13249,92,23,711.41,4,2,3,423,Inactive
13253,157,36,1030.4,4,3,4,434,Potential Loyalists
13255,9,13,399.51,1,1,2,112,Inactive
13256,14,1,0.0,2,1,1,211,Inactive
13258,12,36,672.83,1,3,3,133,Inactive
13259,62,81,283.18,3,4,2,342,Potential Loyalists
13260,61,8,557.62,3,1,3,313,Inactive
13261,269,9,944.1,5,1,4,514,Inactive
13262,263,11,200.29,5,1,1,511,Inactive
13263,1,1667,7436.93,1,5,5,155,Inactive
13265,53,90,2092.66,3,4,5,345,Consistent Buyers
13266,11,187,3834.2599999999998,1,5,5,155,Inactive
13267,3,211,4521.49,1,5,5,155,Inactive
13268,18,433,3174.75,2,5,5,255,Potential Loyalists
13269,1,315,5343.28,1,5,5,155,Inactive
13270,366,1,590.0,5,1,3,513,Inactive
13271,37,87,211.49,3,4,1,341,Inactive
13272,31,15,276.56,2,2,2,222,Inactive
13273,113,16,138.98,4,2,1,421,Inactive
13276,64,30,590.9300000000001,3,3,3,333,Potential Loyalists
13277,16,8,258.4,2,1,2,212,Inactive
13278,41,46,542.73,3,3,3,333,Potential Loyalists
13279,78,9,137.75,4,1,1,411,Inactive
13280,122,82,798.46,4,4,3,443,Consistent Buyers
13282,18,37,1132.14,2,3,4,234,Potential Loyalists
13283,60,7,93.66,3,1,1,311,Inactive
13284,331,13,201.19,5,1,1,511,Inactive
13285,23,187,2709.12,2,5,5,255,Potential Loyalists
13291,156,42,361.11,4,3,2,432,Potential Loyalists
13292,39,31,578.9399999999999,3,3,3,333,Potential Loyalists
13294,190,54,873.74,5,3,3,533,Potential Loyalists
13295,360,10,201.20000000000002,5,1,1,511,Inactive
13296,137,5,87.4,4,1,1,411,Inactive
13297,8,59,2089.85,1,4,5,145,Inactive
13298,1,2,360.0,1,1,2,112,Inactive
13299,268,5,142.5,5,1,1,511,Inactive
13300,169,20,371.89,4,2,2,422,Inactive
13301,104,81,618.09,4,4,3,443,Consistent Buyers
13302,155,1,63.75,4,1,1,411,Inactive
13304,351,21,300.42,5,2,2,522,Inactive
13305,4,81,2000.86,1,4,4,144,Inactive
13307,120,1,15.0,4,1,1,411,Inactive
13308,23,54,1385.51,2,3,4,234,Potential Loyalists
13309,7,107,1456.79,1,4,4,144,Inactive
13310,28,72,1132.03,2,4,4,244,Potential Loyalists
13311,4,26,598.57,1,2,3,123,Inactive
13313,22,78,1555.32,2,4,4,244,Potential Loyalists
13314,2,62,775.94,1,4,3,143,Inactive
13316,37,86,5732.93,3,4,5,345,Consistent Buyers
13317,66,124,2273.68,3,5,5,355,Consistent Buyers
13318,1,20,640.76,1,2,3,123,Inactive
13319,5,476,10845.550000000001,1,5,5,155,Inactive
13320,78,105,1532.2,4,4,4,444,VIP
13321,72,11,567.36,3,1,3,313,Inactive
13322,17,25,199.48000000000002,2,2,1,221,Inactive
13323,3,21,787.85,1,2,3,123,Inactive
13324,36,75,7121.95,3,4,5,345,Consistent Buyers
13325,82,12,675.3,4,1,3,413,Inactive
13327,39,108,3627.77,3,4,5,345,Consistent Buyers
13328,316,17,1308.48,5,2,4,524,Inactive
13329,32,17,789.0,2,2,3,223,Inactive
13330,93,53,1140.93,4,3,4,434,Potential Loyalists
13332,14,21,350.9,2,2,2,222,Inactive
13334,82,265,3502.32,4,5,5,455,VIP
13336,77,51,795.12,4,3,3,433,Potential Loyalists
13338,158,19,487.02,4,2,2,422,Inactive
13339,201,54,860.12,5,3,3,533,Potential Loyalists
13340,45,134,10736.48,3,5,5,355,Consistent Buyers
13341,261,42,775.85,5,3,3,533,Potential Loyalists
13343,178,19,353.43,4,2,2,422,Inactive
13344,68,116,2511.69,3,4,5,345,Consistent Buyers
13345,288,20,389.5,5,2,2,522,Inactive
13347,70,8,341.36,3,1,2,312,Inactive
13348,64,14,233.76,3,2,1,321,Inactive
13349,11,16,247.32,1,2,1,121,Inactive
13350,16,40,979.12,2,3,4,234,Potential Loyalists
13351,66,16,373.94,3,2,2,322,Inactive
13352,60,24,397.97999999999996,3,2,2,322,Inactive
13354,71,51,743.53,3,3,3,333,Potential Loyalists
13355,122,32,674.7,4,3,3,433,Potential Loyalists
13356,80,42,768.24,4,3,3,433,Potential Loyalists
13357,257,89,609.4,5,4,3,543,Consistent Buyers
13358,269,29,439.03,5,2,2,522,Inactive
13359,64,23,439.56,3,2,2,322,Inactive
13362,9,166,3090.7400000000002,1,5,5,155,Inactive
13363,18,60,992.5,2,4,4,244,Potential Loyalists
13364,71,10,134.95999999999998,3,1,1,311,Inactive
13365,34,128,2225.37,3,5,5,355,Consistent Buyers
13366,50,1,56.160000000000004,3,1,1,311,Inactive
13368,257,29,623.4,5,2,3,523,Inactive
13369,366,14,308.28000000000003,5,2,2,522,Inactive
13370,372,39,754.87,5,3,3,533,Potential Loyalists
13372,90,23,378.64,4,2,2,422,Inactive
13373,61,158,3312.25,3,5,5,355,Consistent Buyers
13375,89,37,778.65,4,3,3,433,Potential Loyalists
13376,99,53,1019.76,4,3,4,434,Potential Loyalists
13379,26,97,572.56,2,4,3,243,Potential Loyalists
13381,32,172,3639.31,2,5,5,255,Potential Loyalists
13382,281,15,222.99,5,2,1,521,Inactive
13384,31,152,4151.93,2,5,5,255,Potential Loyalists
13385,330,35,534.57,5,3,3,533,Potential Loyalists
13388,131,35,677.1,4,3,3,433,Potential Loyalists
13389,11,51,797.96,1,3,3,133,Inactive
13390,75,13,544.08,4,1,3,413,Inactive
13391,204,1,59.8,5,1,1,511,Inactive
13394,2,155,2520.02,1,5,5,155,Inactive
13395,185,21,307.72,5,2,2,522,Inactive
13396,29,43,1360.99,2,3,4,234,Potential Loyalists
13397,73,38,1544.13,4,3,4,434,Potential Loyalists
13398,192,26,457.34,5,2,2,522,Inactive
13402,127,39,621.23,4,3,3,433,Potential Loyalists
13403,18,3,75.0,2,1,1,211,Inactive
13404,1,11,252.49,1,1,2,112,Inactive
13405,74,27,572.451,4,2,3,423,Inactive
13408,2,478,28117.04,1,5,5,155,Inactive
13410,24,28,1003.06,2,2,4,224,Inactive
13411,107,18,213.55,4,2,1,421,Inactive
13414,134,24,1390.5,4,2,4,424,Inactive
13416,44,19,712.5,3,2,3,323,Inactive
13417,5,28,640.83,1,2,3,123,Inactive
13418,12,304,6127.43,1,5,5,155,Inactive
13419,64,16,221.06,3,2,1,321,Inactive
13420,150,8,159.85,4,1,1,411,Inactive
13421,40,102,1833.71,3,4,4,344,Consistent Buyers
13422,64,127,2626.3,3,5,5,355,Consistent Buyers
13425,108,78,1624.21,4,4,4,444,VIP
13426,1,157,3641.32,1,5,5,155,Inactive
13427,19,29,582.6,2,2,3,223,Inactive
13428,10,71,201.78,1,4,1,141,Inactive
13429,11,67,1006.8,1,4,4,144,Inactive
13430,19,49,679.45,2,3,3,233,Potential Loyalists
13431,67,46,1269.1,3,3,4,334,Potential Loyalists
13434,74,10,534.24,4,1,3,413,Inactive
13435,5,101,3809.8900000000003,1,4,5,145,Inactive
13436,2,12,196.89,1,1,1,111,Inactive
13437,14,167,3408.06,2,5,5,255,Potential Loyalists
13439,255,54,283.71,5,3,2,532,Potential Loyalists
13441,92,13,296.64,4,1,2,412,Inactive
13447,23,59,1129.14,2,4,4,244,Potential Loyalists
13448,17,194,3534.69,2,5,5,255,Potential Loyalists
13449,24,19,291.88,2,2,2,222,Inactive
13450,27,71,2043.7199999999998,2,4,4,244,Potential Loyalists
13451,26,433,2898.2599999999998,2,5,5,255,Potential Loyalists
13452,259,2,590.0,5,1,3,513,Inactive
13453,166,17,356.97999999999996,4,2,2,422,Inactive
13455,25,46,1058.34,2,3,4,234,Potential Loyalists
13456,18,63,1766.72,2,4,4,244,Potential Loyalists
13458,7,382,9646.57,1,5,5,155,Inactive
13460,29,17,183.44,2,2,1,221,Inactive
13461,39,27,1445.0,3,2,4,324,Inactive
13462,253,9,151.5,5,1,1,511,Inactive
13464,58,41,674.68,3,3,3,333,Potential Loyalists
13466,184,17,307.9,5,2,2,522,Inactive
13467,11,98,1071.91,1,4,4,144,Inactive
13468,2,302,5704.97,1,5,5,155,Inactive
13470,99,10,165.0,4,1,1,411,Inactive
13471,1,254,2501.84,1,5,5,155,Inactive
13473,61,21,422.64,3,2,2,322,Inactive
13474,236,62,226.84,5,4,1,541,Inactive
13475,191,86,1431.78,5,4,4,544,VIP
13476,179,58,1238.47,4,4,4,444,VIP
13477,38,79,1454.58,3,4,4,344,Consistent Buyers
13479,201,15,300.95,5,2,2,522,Inactive
13481,46,109,1804.56,3,4,4,344,Consistent Buyers
13482,232,11,184.64,5,1,1,511,Inactive
13483,66,10,140.34,3,1,1,311,Inactive
13484,241,8,313.8,5,1,2,512,Inactive
13485,233,23,454.24,5,2,2,522,Inactive
13486,78,69,1122.41,4,4,4,444,VIP
13487,58,34,575.4,3,3,3,333,Potential Loyalists
13488,17,422,8968.31,2,5,5,255,Potential Loyalists
13489,105,14,449.52,4,2,2,422,Inactive
13491,52,86,1215.82,3,4,4,344,Consistent Buyers
13492,136,50,1269.84,4,3,4,434,Potential Loyalists
13493,275,8,618.63,5,1,3,513,Inactive
13494,312,18,316.26000000000005,5,2,2,522,Inactive
13495,8,48,2044.8700000000001,1,3,4,134,Inactive
13496,11,35,653.33,1,3,3,133,Inactive
13497,283,19,348.05,5,2,2,522,Inactive
13499,18,42,1159.11,2,3,4,234,Potential Loyalists
13500,23,65,1166.77,2,4,4,244,Potential Loyalists
13501,288,52,1340.32,5,3,4,534,Potential Loyalists
13502,17,18,292.0,2,2,2,222,Inactive
13503,71,17,216.85,3,2,1,321,Inactive
13504,64,22,295.93,3,2,2,322,Inactive
13505,73,215,4393.63,4,5,5,455,VIP
13506,316,26,458.52,5,2,2,522,Inactive
13507,3,162,2479.16,1,5,5,155,Inactive
13508,244,12,110.97,5,1,1,511,Inactive
13509,9,44,979.72,1,3,4,134,Inactive
13510,1,115,1791.56,1,4,4,144,Inactive
13512,261,15,251.21,5,2,2,522,Inactive
13513,127,10,205.1,4,1,1,411,Inactive
13514,74,4,152.20000000000002,4,1,1,411,Inactive
13515,73,59,891.12,4,4,3,443,Consistent Buyers
13516,21,44,1389.41,2,3,4,234,Potential Loyalists
13517,60,141,2128.42,3,5,5,355,Consistent Buyers
13518,86,36,627.16,4,3,3,433,Potential Loyalists
13519,78,8,122.75,4,1,1,411,Inactive
13520,59,93,3624.35,3,4,5,345,Consistent Buyers
13521,1,418,1071.73,1,5,4,154,Inactive
13522,30,5,125.80000000000001,2,1,1,211,Inactive
13523,33,172,3964.88,2,5,5,255,Potential Loyalists
13524,41,27,680.1800000000001,3,2,3,323,Inactive
13525,15,6,628.78,2,1,3,213,Inactive
13527,34,217,2242.36,3,5,5,355,Consistent Buyers
13529,79,15,307.76,4,2,2,422,Inactive
13531,205,22,483.8,5,2,2,522,Inactive
13532,34,66,210.31,3,4,1,341,Inactive
13533,183,75,269.09,5,4,2,542,Potential Loyalists
13534,2,296,5870.08,1,5,5,155,Inactive
13536,1,178,3444.39,1,5,5,155,Inactive
13538,43,25,1280.85,3,2,4,324,Inactive
13539,86,37,631.34,4,3,3,433,Potential Loyalists
13544,40,78,276.06,3,4,2,342,Potential Loyalists
13546,12,97,621.09,1,4,3,143,Inactive
13548,96,123,678.16,4,5,3,453,Consistent Buyers
13549,26,51,918.2,2,3,3,233,Potential Loyalists
13551,319,4,91.80000000000001,5,1,1,511,Inactive
13552,66,109,3740.07,3,4,5,345,Consistent Buyers
13555,74,135,4098.88,4,5,5,455,VIP
13557,28,34,584.06,2,3,3,233,Potential Loyalists
13558,6,169,594.52,1,5,3,153,Inactive
13560,7,32,171.42000000000002,1,3,1,131,Inactive
13561,216,14,141.85999999999999,5,2,1,521,Inactive
13562,82,82,1799.33,4,4,4,444,VIP
13563,84,49,777.53,4,3,3,433,Potential Loyalists
13564,144,81,1724.67,4,4,4,444,VIP
13565,19,38,240.22,2,3,1,231,Inactive
13566,41,169,856.84,3,5,3,353,Consistent Buyers
13568,173,43,187.05,4,3,1,431,Inactive
13569,17,79,338.62,2,4,2,242,Potential Loyalists
13570,243,27,239.49,5,2,1,521,Inactive
13571,13,340,2088.94,1,5,5,155,Inactive
13572,206,33,1384.25,5,3,4,534,Potential Loyalists
13573,50,25,290.25,3,2,2,322,Inactive
13575,23,46,732.0699999999999,2,3,3,233,Potential Loyalists
13576,10,126,6717.34,1,5,5,155,Inactive
13577,25,83,1687.6000000000001,2,4,4,244,Potential Loyalists
13579,15,23,467.04,2,2,2,222,Inactive
13581,309,10,118.0,5,1,1,511,Inactive
13583,156,53,781.03,4,3,3,433,Potential Loyalists
13584,307,24,142.4,5,2,1,521,Inactive
13587,64,8,712.4,3,1,3,313,Inactive
13588,16,174,2478.95,2,5,5,255,Potential Loyalists
13589,15,21,379.65,2,2,2,222,Inactive
13590,11,87,1981.92,1,4,4,144,Inactive
13591,65,58,1117.13,3,4,4,344,Consistent Buyers
13592,36,16,247.95999999999998,3,2,1,321,Inactive
13593,108,127,2011.88,4,5,4,454,VIP
13594,53,26,396.97,3,2,2,322,Inactive
13596,6,146,664.11,1,5,3,153,Inactive
13598,47,35,160.04,3,3,1,331,Inactive
13599,1,246,5149.92,1,5,5,155,Inactive
13600,312,19,219.52,5,2,1,521,Inactive
13601,45,99,693.32,3,4,3,343,Consistent Buyers
13602,65,23,428.89,3,2,2,322,Inactive
13603,26,27,164.34,2,2,1,221,Inactive
13606,29,40,276.75,2,3,2,232,Potential Loyalists
13607,40,97,675.51,3,4,3,343,Consistent Buyers
13610,12,215,1082.33,1,5,4,154,Inactive
13611,89,72,1154.4,4,4,4,444,VIP
13614,24,195,1585.46,2,5,4,254,Potential Loyalists
13615,319,23,417.69,5,2,2,522,Inactive
13617,40,44,544.18,3,3,3,333,Potential Loyalists
13618,174,13,177.34,4,1,1,411,Inactive
13621,117,19,213.85,4,2,1,421,Inactive
13623,31,78,727.74,2,4,3,243,Potential Loyalists
13626,253,19,257.23,5,2,2,522,Inactive
13627,59,92,1638.47,3,4,4,344,Consistent Buyers
13629,23,59,7792.36,2,4,5,245,Potential Loyalists
13630,5,71,2031.78,1,4,4,144,Inactive
13631,100,11,3070.42,4,1,5,415,Inactive
13632,25,145,2118.93,2,5,5,255,Potential Loyalists
13634,33,186,1547.3600000000001,2,5,4,254,Potential Loyalists
13635,68,62,1071.03,3,4,4,344,Consistent Buyers
13636,37,63,949.12,3,4,4,344,Consistent Buyers
13637,52,99,804.3,3,4,3,343,Consistent Buyers
13638,16,8,122.64,2,1,1,211,Inactive
13639,74,40,1033.34,4,3,4,434,Potential Loyalists
13642,216,57,312.28,5,3,2,532,Potential Loyalists
13643,31,28,519.44,2,2,3,223,Inactive
13644,16,146,2624.26,2,5,5,255,Potential Loyalists
13645,120,5,252.1,4,1,2,412,Inactive
13647,10,78,1648.1200000000001,1,4,4,144,Inactive
13649,257,23,346.6,5,2,2,522,Inactive
13650,17,96,1836.34,2,4,4,244,Potential Loyalists
13651,35,6,94.2,3,1,1,311,Inactive
13652,46,63,1095.08,3,4,4,344,Consistent Buyers
13654,43,166,2707.33,3,5,5,355,Consistent Buyers
13655,114,56,932.97,4,3,3,433,Potential Loyalists
13656,165,49,379.65,4,3,2,432,Potential Loyalists
13657,11,16,382.14,1,2,2,122,Inactive
13658,10,108,2639.17,1,4,5,145,Inactive
13659,206,103,1563.0,5,4,4,544,VIP
13662,86,52,881.26,4,3,3,433,Potential Loyalists
13663,179,13,189.47,4,1,1,411,Inactive
13666,60,12,84.65,3,1,1,311,Inactive
13667,149,83,299.05,4,4,2,442,Potential Loyalists
13668,3,463,6309.83,1,5,5,155,Inactive
13669,51,9,218.55,3,1,1,311,Inactive
13670,75,25,349.7,4,2,2,422,Inactive
13672,301,6,186.39000000000001,5,1,1,511,Inactive
13673,19,60,387.44,2,4,2,242,Potential Loyalists
13675,151,25,486.82000000000005,4,2,2,422,Inactive
13678,152,16,232.6,4,2,1,421,Inactive
13680,1,194,3719.12,1,5,5,155,Inactive
13681,18,57,827.83,2,3,3,233,Potential Loyalists
13682,187,3,59.5,5,1,1,511,Inactive
13684,286,29,65.13,5,2,1,521,Inactive
13685,3,39,3119.44,1,3,5,135,Inactive
13686,183,8,72.0,5,1,1,511,Inactive
13689,63,6,910.0,3,1,3,313,Inactive
13690,59,9,172.25,3,1,1,311,Inactive
13692,25,53,1488.32,2,3,4,234,Potential Loyalists
13694,4,568,65039.62,1,5,5,155,Inactive
13695,31,90,2504.13,2,4,5,245,Potential Loyalists
13697,39,12,151.29999999999998,3,1,1,311,Inactive
13699,155,14,308.58000000000004,4,2,2,422,Inactive
13700,26,194,2248.63,2,5,5,255,Potential Loyalists
13703,318,1,99.5,5,1,1,511,Inactive
13704,5,134,2308.06,1,5,5,155,Inactive
13705,8,28,711.86,1,2,3,123,Inactive
13706,303,20,330.79,5,2,2,522,Inactive
13707,267,48,806.41,5,3,3,533,Potential Loyalists
13708,271,49,285.33,5,3,2,532,Potential Loyalists
13709,4,335,6307.650000000001,1,5,5,155,Inactive
13710,32,8,180.48,2,1,1,211,Inactive
13711,219,13,252.06,5,1,2,512,Inactive
13712,247,10,228.84,5,1,1,511,Inactive
13715,281,104,1077.39,5,4,4,544,VIP
13716,269,21,138.28,5,2,1,521,Inactive
13717,32,102,1445.01,2,4,4,244,Potential Loyalists
13718,246,12,306.55,5,1,2,512,Inactive
13719,15,60,1041.68,2,4,4,244,Potential Loyalists
13720,117,43,799.9,4,3,3,433,Potential Loyalists
13721,36,28,524.14,3,2,3,323,Inactive
13722,132,85,2375.41,4,4,5,445,VIP
13723,217,6,199.85000000000002,5,1,1,511,Inactive
13725,50,104,1980.56,3,4,4,344,Consistent Buyers
13726,39,42,1079.6599999999999,3,3,4,334,Potential Loyalists
13727,29,20,333.48,2,2,2,222,Inactive
13728,37,63,1016.14,3,4,4,344,Consistent Buyers
13730,136,43,752.6,4,3,3,433,Potential Loyalists
13731,219,38,610.59,5,3,3,533,Potential Loyalists
13732,28,33,491.86,2,3,3,233,Potential Loyalists
13735,25,195,2883.54,2,5,5,255,Potential Loyalists
13736,5,190,729.8,1,5,3,153,Inactive
13737,200,30,339.59999999999997,5,3,2,532,Potential Loyalists
13739,18,3,216.9,2,1,1,211,Inactive
